pwsid,year,source_type,source_status,number_of_sources
CA1510055,2022,purchased surface water,new,NA
CA1510055,2022,standby sources,new,NA
CA1510055,2022,emergency interties,new,NA
CA1510800,2022,groundwater,new,0
CA1510800,2022,surface water,new,0
CA1510800,2022,purchased groundwater,new,0
CA1510800,2022,purchased surface water,new,0
CA1510800,2022,standby sources,new,0
CA1510800,2022,emergency interties,new,0
CA1510801,2022,groundwater,new,0
CA1510801,2022,surface water,new,0
CA1510801,2022,purchased groundwater,new,0
CA1510801,2022,purchased surface water,new,0
CA1510801,2022,standby sources,new,0
CA1510801,2022,emergency interties,new,0
CA1510802,2022,groundwater,new,0
CA1510802,2022,surface water,new,0
CA1510802,2022,purchased groundwater,new,0
CA1510802,2022,purchased surface water,new,0
CA1510802,2022,standby sources,new,0
CA1510802,2022,emergency interties,new,0
CA1610001,2022,groundwater,new,NA
CA1610001,2022,surface water,new,NA
CA1610001,2022,purchased groundwater,new,NA
CA1610001,2022,purchased surface water,new,NA
CA1610001,2022,standby sources,new,NA
CA1610001,2022,emergency interties,new,NA
CA1610002,2022,groundwater,new,NA
CA1610002,2022,surface water,new,NA
CA1610002,2022,purchased groundwater,new,NA
CA1610002,2022,purchased surface water,new,NA
CA1610002,2022,standby sources,new,NA
CA1610002,2022,emergency interties,new,NA
CA1610003,2022,groundwater,new,NA
CA1610003,2022,surface water,new,NA
CA1610003,2022,purchased groundwater,new,NA
CA1610003,2022,purchased surface water,new,NA
CA1610003,2022,standby sources,new,NA
CA1610003,2022,emergency interties,new,NA
CA1610004,2022,groundwater,new,NA
CA1610004,2022,surface water,new,NA
CA1610004,2022,purchased groundwater,new,NA
CA1610004,2022,purchased surface water,new,NA
CA1610004,2022,standby sources,new,1
CA1610004,2022,emergency interties,new,NA
CA1610005,2022,groundwater,new,0
CA1610005,2022,surface water,new,0
CA1610005,2022,purchased groundwater,new,0
CA1610005,2022,purchased surface water,new,0
CA1610005,2022,standby sources,new,0
CA1610005,2022,emergency interties,new,0
CA1710001,2022,groundwater,new,0
CA1710001,2022,surface water,new,1
CA1710001,2022,purchased groundwater,new,0
CA1710001,2022,purchased surface water,new,0
CA1710001,2022,standby sources,new,0
CA1710001,2022,emergency interties,new,0
CA1710002,2022,groundwater,new,NA
CA1710002,2022,surface water,new,NA
CA1710002,2022,purchased groundwater,new,NA
CA1710002,2022,purchased surface water,new,NA
CA1710002,2022,standby sources,new,NA
CA1710002,2022,emergency interties,new,NA
CA1710003,2022,groundwater,new,0
CA1710003,2022,surface water,new,0
CA1710003,2022,purchased groundwater,new,0
CA1710003,2022,purchased surface water,new,0
CA1710003,2022,standby sources,new,0
CA1710003,2022,emergency interties,new,0
CA1710004,2022,groundwater,new,0
CA1710004,2022,surface water,new,0
CA1710004,2022,purchased groundwater,new,0
CA1710004,2022,purchased surface water,new,0
CA1710004,2022,standby sources,new,NA
CA1710004,2022,emergency interties,new,NA
CA1710005,2022,groundwater,new,NA
CA1710005,2022,surface water,new,NA
CA1710005,2022,purchased groundwater,new,NA
CA1710005,2022,purchased surface water,new,NA
CA1710005,2022,standby sources,new,NA
CA1710005,2022,emergency interties,new,NA
CA1710006,2022,groundwater,new,0
CA1710006,2022,surface water,new,0
CA1710006,2022,purchased groundwater,new,0
CA1710006,2022,purchased surface water,new,0
CA1710006,2022,standby sources,new,0
CA1710006,2022,emergency interties,new,0
CA1710007,2022,groundwater,new,NA
CA1710007,2022,surface water,new,NA
CA1710007,2022,purchased groundwater,new,NA
CA1710007,2022,purchased surface water,new,NA
CA1710007,2022,standby sources,new,NA
CA1710007,2022,emergency interties,new,NA
CA1710008,2022,groundwater,new,NA
CA1710008,2022,surface water,new,NA
CA1710008,2022,purchased groundwater,new,NA
CA1710008,2022,purchased surface water,new,NA
CA1710008,2022,standby sources,new,NA
CA1710008,2022,emergency interties,new,NA
CA1710014,2022,groundwater,new,0
CA1710014,2022,surface water,new,0
CA1710014,2022,purchased groundwater,new,0
CA1710014,2022,purchased surface water,new,0
CA1710014,2022,standby sources,new,0
CA1710014,2022,emergency interties,new,0
CA1710015,2022,groundwater,new,0
CA1710015,2022,surface water,new,0
CA1710015,2022,purchased groundwater,new,0
CA1710015,2022,purchased surface water,new,0
CA1710015,2022,standby sources,new,0
CA1710015,2022,emergency interties,new,0
CA1710021,2022,groundwater,new,NA
CA1710021,2022,surface water,new,NA
CA1710021,2022,purchased groundwater,new,NA
CA1710021,2022,purchased surface water,new,NA
CA1710021,2022,standby sources,new,NA
CA1710021,2022,emergency interties,new,NA
CA1805004,2022,groundwater,new,NA
CA1805004,2022,surface water,new,NA
CA1805004,2022,purchased groundwater,new,NA
CA1805004,2022,purchased surface water,new,NA
CA1805004,2022,standby sources,new,NA
CA1805004,2022,emergency interties,new,NA
CA1810001,2022,groundwater,new,NA
CA1810001,2022,surface water,new,NA
CA1810001,2022,purchased groundwater,new,NA
CA1810001,2022,purchased surface water,new,NA
CA1810001,2022,standby sources,new,NA
CA1810001,2022,emergency interties,new,NA
CA1900046,2022,groundwater,new,NA
CA1900046,2022,surface water,new,NA
CA1900046,2022,purchased groundwater,new,NA
CA1900046,2022,purchased surface water,new,NA
CA1900046,2022,standby sources,new,NA
CA1900046,2022,emergency interties,new,NA
CA1910001,2022,groundwater,new,0
CA1910001,2022,surface water,new,0
CA1910001,2022,purchased groundwater,new,0
CA1910001,2022,purchased surface water,new,0
CA1910001,2022,standby sources,new,0
CA1910001,2022,emergency interties,new,0
CA1910003,2022,groundwater,new,NA
CA1910003,2022,surface water,new,NA
CA1910003,2022,purchased groundwater,new,NA
CA1910003,2022,purchased surface water,new,NA
CA1910003,2022,standby sources,new,NA
CA1910003,2022,emergency interties,new,NA
CA1910004,2022,groundwater,new,0
CA1910004,2022,surface water,new,0
CA1910004,2022,purchased groundwater,new,0
CA1910004,2022,purchased surface water,new,0
CA1910004,2022,standby sources,new,0
CA1910004,2022,emergency interties,new,0
CA1910005,2022,groundwater,new,NA
CA1910005,2022,surface water,new,NA
CA1910005,2022,purchased groundwater,new,NA
CA1910005,2022,purchased surface water,new,NA
CA1910005,2022,standby sources,new,NA
CA1910005,2022,emergency interties,new,NA
CA1910006,2022,groundwater,new,0
CA1910006,2022,surface water,new,0
CA1910006,2022,purchased groundwater,new,0
CA1910006,2022,purchased surface water,new,0
CA1910006,2022,standby sources,new,0
CA1910006,2022,emergency interties,new,0
CA1910007,2022,groundwater,new,0
CA1910007,2022,surface water,new,0
CA1910007,2022,purchased groundwater,new,0
CA1910007,2022,purchased surface water,new,0
CA1910007,2022,standby sources,new,0
CA1910007,2022,emergency interties,new,0
CA1910009,2022,groundwater,new,0
CA1910009,2022,surface water,new,0
CA1910009,2022,purchased groundwater,new,1
CA1910009,2022,purchased surface water,new,0
CA1910009,2022,standby sources,new,0
CA1910009,2022,emergency interties,new,0
CA1910011,2022,groundwater,new,0
CA1910011,2022,surface water,new,0
CA1910011,2022,purchased groundwater,new,0
CA1910011,2022,purchased surface water,new,0
CA1910011,2022,standby sources,new,0
CA1910011,2022,emergency interties,new,0
CA1910013,2022,groundwater,new,0
CA1910013,2022,surface water,new,0
CA1910013,2022,purchased groundwater,new,0
CA1910013,2022,purchased surface water,new,0
CA1910013,2022,standby sources,new,0
CA1910013,2022,emergency interties,new,0
CA1910017,2022,groundwater,new,0
CA1910017,2022,surface water,new,0
CA1910017,2022,purchased groundwater,new,0
CA1910017,2022,purchased surface water,new,0
CA1910017,2022,standby sources,new,0
CA1910017,2022,emergency interties,new,0
CA1910018,2022,groundwater,new,NA
CA1910018,2022,surface water,new,NA
CA1910018,2022,purchased groundwater,new,NA
CA1910018,2022,purchased surface water,new,NA
CA1910018,2022,standby sources,new,NA
CA1910018,2022,emergency interties,new,NA
CA1910019,2022,groundwater,new,0
CA1910019,2022,surface water,new,0
CA1910019,2022,purchased groundwater,new,0
CA1910019,2022,purchased surface water,new,0
CA1910019,2022,standby sources,new,0
CA1910019,2022,emergency interties,new,0
CA1910020,2022,groundwater,new,NA
CA1910020,2022,surface water,new,NA
CA1910020,2022,purchased groundwater,new,NA
CA1910020,2022,purchased surface water,new,NA
CA1910020,2022,standby sources,new,NA
CA1910020,2022,emergency interties,new,NA
CA1910021,2022,groundwater,new,NA
CA1910021,2022,surface water,new,NA
CA1910021,2022,purchased groundwater,new,NA
CA1910021,2022,purchased surface water,new,NA
CA1910021,2022,standby sources,new,NA
CA1910021,2022,emergency interties,new,NA
CA1910022,2022,groundwater,new,1
CA1910022,2022,surface water,new,0
CA1910022,2022,purchased groundwater,new,0
CA1910022,2022,purchased surface water,new,1
CA1910022,2022,standby sources,new,0
CA1910022,2022,emergency interties,new,1
CA1910024,2022,groundwater,new,1
CA1910024,2022,surface water,new,NA
CA1910024,2022,purchased groundwater,new,NA
CA1910024,2022,purchased surface water,new,NA
CA1910024,2022,standby sources,new,1
CA1910024,2022,emergency interties,new,NA
CA1910026,2022,groundwater,new,0
CA1910026,2022,surface water,new,0
CA1910026,2022,purchased groundwater,new,0
CA1910026,2022,purchased surface water,new,0
CA1910026,2022,standby sources,new,0
CA1910026,2022,emergency interties,new,0
CA1910028,2022,groundwater,new,0
CA1910028,2022,surface water,new,0
CA1910028,2022,purchased groundwater,new,0
CA1910028,2022,purchased surface water,new,0
CA1910028,2022,standby sources,new,0
CA1910028,2022,emergency interties,new,4
CA1910029,2022,groundwater,new,0
CA1910029,2022,surface water,new,0
CA1910029,2022,purchased groundwater,new,0
CA1910029,2022,purchased surface water,new,0
CA1910029,2022,standby sources,new,0
CA1910029,2022,emergency interties,new,0
CA1910030,2022,groundwater,new,0
CA1910030,2022,surface water,new,0
CA1910030,2022,purchased groundwater,new,0
CA1910030,2022,purchased surface water,new,0
CA1910030,2022,standby sources,new,0
CA1910030,2022,emergency interties,new,0
CA1910033,2022,groundwater,new,NA
CA1910033,2022,surface water,new,NA
CA1910033,2022,purchased groundwater,new,NA
CA1910033,2022,purchased surface water,new,NA
CA1910033,2022,standby sources,new,NA
CA1910033,2022,emergency interties,new,NA
CA1910034,2022,groundwater,new,0
CA1910034,2022,surface water,new,0
CA1910034,2022,purchased groundwater,new,0
CA1910034,2022,purchased surface water,new,0
CA1910034,2022,standby sources,new,1
CA1910034,2022,emergency interties,new,0
CA1910036,2022,groundwater,new,NA
CA1910036,2022,surface water,new,NA
CA1910036,2022,purchased groundwater,new,NA
CA1910036,2022,purchased surface water,new,NA
CA1910036,2022,standby sources,new,NA
CA1910036,2022,emergency interties,new,NA
CA1910038,2022,groundwater,new,0
CA1910038,2022,surface water,new,0
CA1910038,2022,purchased groundwater,new,0
CA1910038,2022,purchased surface water,new,0
CA1910038,2022,standby sources,new,0
CA1910038,2022,emergency interties,new,0
CA1910039,2022,groundwater,new,0
CA1910039,2022,surface water,new,NA
CA1910039,2022,purchased groundwater,new,NA
CA1910039,2022,purchased surface water,new,NA
CA1910039,2022,standby sources,new,NA
CA1910039,2022,emergency interties,new,NA
CA1910040,2022,groundwater,new,NA
CA1910040,2022,surface water,new,NA
CA1910040,2022,purchased groundwater,new,NA
CA1910040,2022,purchased surface water,new,NA
CA1910040,2022,standby sources,new,NA
CA1910040,2022,emergency interties,new,4
CA1910042,2022,groundwater,new,0
CA1910042,2022,surface water,new,0
CA1910042,2022,purchased groundwater,new,0
CA1910042,2022,purchased surface water,new,0
CA1910042,2022,standby sources,new,0
CA1910042,2022,emergency interties,new,4
CA1910043,2022,groundwater,new,0
CA1910043,2022,surface water,new,0
CA1910043,2022,purchased groundwater,new,0
CA1910043,2022,purchased surface water,new,0
CA1910043,2022,standby sources,new,0
CA1910043,2022,emergency interties,new,0
CA1910044,2022,groundwater,new,0
CA1910044,2022,surface water,new,NA
CA1910044,2022,purchased groundwater,new,NA
CA1910044,2022,purchased surface water,new,0
CA1910044,2022,standby sources,new,NA
CA1910044,2022,emergency interties,new,NA
CA1910046,2022,groundwater,new,0
CA1910046,2022,surface water,new,0
CA1910046,2022,purchased groundwater,new,0
CA1910046,2022,purchased surface water,new,0
CA1910046,2022,standby sources,new,0
CA1910046,2022,emergency interties,new,0
CA1910047,2022,groundwater,new,NA
CA1910047,2022,surface water,new,NA
CA1910047,2022,purchased groundwater,new,NA
CA1910047,2022,purchased surface water,new,NA
CA1910047,2022,standby sources,new,NA
CA1910047,2022,emergency interties,new,NA
CA1910049,2022,groundwater,new,NA
CA1910049,2022,surface water,new,NA
CA1910049,2022,purchased groundwater,new,NA
CA1910049,2022,purchased surface water,new,NA
CA1910049,2022,standby sources,new,NA
CA1910049,2022,emergency interties,new,NA
CA1910050,2022,groundwater,new,NA
CA1910050,2022,surface water,new,NA
CA1910050,2022,purchased groundwater,new,NA
CA1910050,2022,purchased surface water,new,NA
CA1910050,2022,standby sources,new,NA
CA1910050,2022,emergency interties,new,NA
CA1910051,2022,groundwater,new,NA
CA1910051,2022,surface water,new,0
CA1910051,2022,purchased groundwater,new,NA
CA1910051,2022,purchased surface water,new,0
CA1910051,2022,standby sources,new,NA
CA1910051,2022,emergency interties,new,0
CA1910052,2022,groundwater,new,0
CA1910052,2022,surface water,new,0
CA1910052,2022,purchased groundwater,new,0
CA1910052,2022,purchased surface water,new,0
CA1910052,2022,standby sources,new,0
CA1910052,2022,emergency interties,new,0
CA1910054,2022,groundwater,new,0
CA1910054,2022,surface water,new,0
CA1910054,2022,purchased groundwater,new,0
CA1910054,2022,purchased surface water,new,0
CA1910054,2022,standby sources,new,NA
CA1910054,2022,emergency interties,new,0
CA1910059,2022,groundwater,new,0
CA1910059,2022,surface water,new,0
CA1910059,2022,purchased groundwater,new,0
CA1910059,2022,purchased surface water,new,0
CA1910059,2022,standby sources,new,0
CA1910059,2022,emergency interties,new,0
CA1910060,2022,groundwater,new,0
CA1910060,2022,surface water,new,0
CA1910060,2022,purchased groundwater,new,0
CA1910060,2022,purchased surface water,new,0
CA1910060,2022,standby sources,new,0
CA1910060,2022,emergency interties,new,0
CA1910061,2022,groundwater,new,0
CA1910061,2022,surface water,new,0
CA1910061,2022,purchased groundwater,new,0
CA1910061,2022,purchased surface water,new,0
CA1910061,2022,standby sources,new,0
CA1910061,2022,emergency interties,new,0
CA1910062,2022,groundwater,new,NA
CA1910062,2022,surface water,new,NA
CA1910062,2022,purchased groundwater,new,NA
CA1910062,2022,purchased surface water,new,NA
CA1910062,2022,standby sources,new,NA
CA1910062,2022,emergency interties,new,NA
CA1910063,2022,groundwater,new,NA
CA1910063,2022,surface water,new,NA
CA1910063,2022,purchased groundwater,new,NA
CA1910063,2022,purchased surface water,new,NA
CA1910063,2022,standby sources,new,NA
CA1910063,2022,emergency interties,new,NA
CA1910064,2022,groundwater,new,0
CA1910064,2022,surface water,new,0
CA1910064,2022,purchased groundwater,new,0
CA1910064,2022,purchased surface water,new,0
CA1910064,2022,standby sources,new,0
CA1910064,2022,emergency interties,new,0
CA1910065,2022,groundwater,new,0
CA1910065,2022,surface water,new,0
CA1910065,2022,purchased groundwater,new,0
CA1910065,2022,purchased surface water,new,0
CA1910065,2022,standby sources,new,1
CA1910065,2022,emergency interties,new,0
CA1910067,2022,groundwater,new,0
CA1910067,2022,surface water,new,NA
CA1910067,2022,purchased groundwater,new,NA
CA1910067,2022,purchased surface water,new,NA
CA1910067,2022,standby sources,new,4
CA1910067,2022,emergency interties,new,NA
CA1910070,2022,groundwater,new,NA
CA1910070,2022,surface water,new,NA
CA1910070,2022,purchased groundwater,new,NA
CA1910070,2022,purchased surface water,new,NA
CA1910070,2022,standby sources,new,NA
CA1910070,2022,emergency interties,new,NA
CA1910072,2022,groundwater,new,0
CA1910072,2022,surface water,new,0
CA1910072,2022,purchased groundwater,new,0
CA1910072,2022,purchased surface water,new,0
CA1910072,2022,standby sources,new,0
CA1910072,2022,emergency interties,new,0
CA1910073,2022,groundwater,new,0
CA1910073,2022,surface water,new,0
CA1910073,2022,purchased groundwater,new,0
